8;industrial_complex;2900.00;11.48;1518.00;3.74;0
8;industrial_complex;2889.00;11.35;1518.00;0.48;0
8;industrial_complex;2896.00;12.32;1520.00;3.14;0
8;industrial_complex;2904.00;10.80;1511.00;5.81;0
8;industrial_complex;2893.00;11.50;1512.00;2.54;0
8;industrial_complex;2888.00;10.57;1515.00;5.21;0
8;bunker;2894.00;11.78;1513.00;4.25;0
8;bunker;2900.00;11.32;1515.00;0.99;0
8;bunker;2894.00;12.28;1521.00;3.66;0
8;bunker;2885.00;10.55;1515.00;0.04;0
8;bunker;2900.00;11.85;1521.00;2.70;0
8;synthetic_refinery;2896.00;12.32;1520.00;5.72;0
8;fuel_silo;2900.00;11.85;1521.00;2.71;0
9;arms_factory;3013.00;12.62;1510.00;0.47;0
9;arms_factory;3023.00;12.25;1508.00;2.04;0
9;arms_factory;3060.00;12.70;1515.00;4.70;0
9;arms_factory;3041.00;12.48;1515.00;2.54;0
9;arms_factory;3053.00;10.85;1524.00;3.74;0
9;arms_factory;3027.00;12.53;1504.00;0.48;0
9;industrial_complex;3059.00;11.25;1523.00;3.14;0
9;industrial_complex;3034.00;13.05;1499.00;5.81;0
9;industrial_complex;3027.00;10.75;1525.00;2.54;0
9;industrial_complex;3043.00;11.05;1521.00;5.21;0
9;industrial_complex;3015.00;11.98;1518.00;1.59;0
9;industrial_complex;3028.00;10.30;1529.00;4.25;0
9;bunker;3034.00;10.55;1522.00;3.66;0
9;bunker;3059.00;11.15;1527.00;0.04;0
9;bunker;3043.00;12.70;1510.00;2.70;0
9;bunker;3026.00;13.35;1503.00;5.72;0
9;bunker;3026.00;12.38;1516.00;0.64;0
9;bunker;3019.00;12.53;1514.00;4.76;0
9;bunker;3033.00;12.10;1508.00;2.61;0
9;bunker;3042.00;10.60;1531.00;2.71;0
9;bunker;3043.00;11.93;1518.00;0.55;0
9;bunker;3046.00;10.25;1526.00;3.21;0
9;bunker;3023.00;11.15;1524.00;4.77;0
9;bunker;3062.00;12.18;1524.00;1.16;0
9;bunker;3013.00;12.62;1510.00;5.28;0
9;bunker;3049.00;12.62;1514.00;0.20;0
9;synthetic_refinery;3039.00;11.20;1524.00;3.22;0
9;fuel_silo;3028.00;10.53;1526.00;1.67;0
10;bunker;3134.00;9.80;1571.00;2.70;0
10;bunker;3130.00;9.80;1567.00;0.64;0
10;bunker;3125.00;9.80;1586.00;4.76;0
10;bunker;3143.00;10.40;1579.00;2.61;0
10;bunker;3138.00;10.18;1587.00;0.55;0
10;synthetic_refinery;3145.00;10.40;1586.00;3.21;0
10;fuel_silo;3132.00;10.32;1581.00;0.20;0
11;bunker;3193.00;10.40;1625.00;0.64;0
11;bunker;3210.00;10.18;1636.00;4.76;0
11;bunker;3199.00;9.80;1630.00;0.55;0
11;bunker;3194.00;10.30;1638.00;3.21;0
11;bunker;3193.00;10.30;1649.00;4.77;0
11;bunker;3202.00;10.40;1646.00;5.28;0
11;synthetic_refinery;3186.00;10.30;1637.00;0.20;0
12;naval_base;3187.00;9.50;1679.00;-1.57;1885
12;naval_base;3183.00;9.57;1668.00;-2.36;1885
12;naval_base;3187.00;9.50;1674.00;-1.82;1885
12;bunker;3195.00;10.30;1670.00;3.21;0
12;bunker;3195.00;10.30;1683.00;4.77;0
12;bunker;3219.00;10.38;1661.00;1.16;0
12;bunker;3205.00;10.50;1672.00;5.28;0
12;bunker;3196.00;10.10;1662.00;3.22;0
12;bunker;3188.00;10.15;1667.00;5.88;0
12;bunker;3214.00;10.57;1671.00;5.79;0
12;coastal_bunker;3183.00;9.57;1668.00;-2.36;0
12;coastal_bunker;3187.00;9.50;1679.00;-1.57;0
12;coastal_bunker;3187.00;9.57;1671.00;-1.82;0
12;dockyard;3187.00;9.50;1678.00;-1.57;0
12;fuel_silo;3207.00;9.80;1663.00;5.34;0
13;naval_base;3160.00;9.50;1707.00;0.46;1885
13;naval_base;3168.00;9.50;1713.00;-1.82;1660
13;naval_base;3211.00;9.60;1725.00;-3.34;1434
13;naval_base;3217.00;9.68;1724.00;-3.34;1434
13;naval_base;3199.00;9.65;1723.00;-2.90;1660
13;naval_base;3175.00;9.50;1706.00;-1.11;1885
13;bunker;3177.00;9.70;1709.00;0.11;0
13;bunker;3192.00;10.00;1715.00;0.71;0
13;bunker;3187.00;9.75;1710.00;4.83;0
13;bunker;3205.00;10.18;1714.00;2.78;0
13;bunker;3216.00;10.05;1719.00;5.44;0
13;bunker;3184.00;9.70;1713.00;2.17;0
13;bunker;3189.00;9.70;1719.00;3.38;0
13;bunker;3205.00;9.70;1722.00;5.34;0
13;bunker;3158.00;9.70;1708.00;5.45;0
13;coastal_bunker;3191.00;9.55;1722.00;-2.90;0
13;coastal_bunker;3218.00;9.60;1724.00;-3.34;0
13;coastal_bunker;3173.00;9.50;1704.00;-1.11;0
13;coastal_bunker;3158.00;9.57;1712.00;-1.57;0
13;coastal_bunker;3175.00;9.50;1714.00;-1.82;0
13;coastal_bunker;3211.00;9.60;1725.00;-3.34;0
13;synthetic_refinery;3183.00;9.70;1707.00;2.24;0
14;arms_factory;2734.00;9.55;1486.00;1.59;0
14;arms_factory;2781.00;9.70;1474.00;4.25;0
14;arms_factory;2754.00;10.38;1483.00;0.99;0
14;arms_factory;2776.00;9.70;1476.00;3.66;0
14;arms_factory;2745.00;9.78;1486.00;0.04;0
14;arms_factory;2771.00;9.68;1472.00;2.70;0
14;industrial_complex;2755.00;10.43;1484.00;5.72;0
14;industrial_complex;2777.00;9.73;1477.00;0.64;0
14;industrial_complex;2748.00;9.90;1486.00;4.76;0
14;industrial_complex;2772.00;9.73;1473.00;2.61;0
14;industrial_complex;2737.00;9.68;1489.00;2.71;0
14;industrial_complex;2766.00;9.75;1485.00;0.55;0
14;naval_base;2743.00;9.53;1491.00;-2.68;2381
14;naval_base;2768.00;9.50;1490.00;-3.14;2871
14;naval_base;2760.00;9.68;1490.00;-4.04;2871
14;naval_base;2758.00;9.50;1470.00;-0.32;8546
14;naval_base;2774.00;9.68;1487.00;-3.14;2871
14;naval_base;2765.00;9.50;1469.00;-0.69;8546
14;naval_base;2738.00;9.55;1479.00;-1.33;4885
14;bunker;2747.00;9.80;1482.00;0.11;0
14;bunker;2778.00;9.70;1476.00;1.67;0
14;bunker;2761.00;10.35;1478.00;5.79;0
14;bunker;2757.00;9.82;1477.00;0.71;0
14;bunker;2764.00;10.32;1475.00;4.83;0
14;bunker;2754.00;10.03;1486.00;0.11;0
14;bunker;2733.00;9.50;1486.00;2.78;0
14;bunker;2767.00;10.18;1481.00;5.44;0
14;bunker;2740.00;9.53;1475.00;2.17;0
14;bunker;2772.00;9.80;1483.00;3.38;0
14;coastal_bunker;2765.00;9.50;1488.00;-3.14;0
14;coastal_bunker;2747.00;9.53;1491.00;-2.21;0
14;coastal_bunker;2782.00;9.75;1489.00;-3.14;0
14;coastal_bunker;2738.00;9.50;1476.00;-1.33;0
14;coastal_bunker;2762.00;9.70;1471.00;-0.32;0
14;coastal_bunker;2733.00;9.50;1485.00;-0.98;0
14;coastal_bunker;2762.00;9.50;1468.00;-0.69;0
14;dockyard;2760.00;9.50;1469.00;-0.32;0
14;synthetic_refinery;2746.00;9.70;1488.00;4.40;0
14;fuel_silo;2772.00;9.90;1478.00;2.84;0
15;arms_factory;2813.00;10.38;1488.00;0.99;0
15;arms_factory;2829.00;9.85;1514.00;3.66;0
15;arms_factory;2804.00;10.60;1496.00;0.04;0
15;arms_factory;2816.00;9.60;1506.00;2.70;0
15;arms_factory;2787.00;9.95;1502.00;5.72;0
15;arms_factory;2805.00;10.30;1494.00;0.64;0
15;industrial_complex;2820.00;9.80;1506.00;4.76;0
15;industrial_complex;2813.00;9.88;1501.00;2.61;0
15;industrial_complex;2808.00;10.00;1500.00;2.71;0
15;industrial_complex;2820.00;10.05;1492.00;0.55;0
15;industrial_complex;2787.00;10.93;1491.00;3.21;0
15;industrial_complex;2801.00;10.15;1500.00;4.77;0
15;naval_base;2781.00;9.50;1500.00;-2.16;2871
15;naval_base;2808.00;9.50;1510.00;-1.57;2847
15;naval_base;2803.00;9.50;1503.00;-3.39;2847
15;naval_base;2823.00;9.55;1515.00;-2.36;12389
15;naval_base;2780.00;9.55;1510.00;-3.39;2847
15;naval_base;2804.00;9.53;1503.00;-2.90;2847
15;naval_base;2792.00;9.55;1504.00;-3.39;2847
15;bunker;2822.00;9.80;1506.00;5.79;0
15;bunker;2818.00;9.70;1512.00;0.71;0
15;bunker;2791.00;11.35;1488.00;4.83;0
15;bunker;2808.00;10.43;1490.00;0.11;0
15;bunker;2831.00;9.82;1510.00;2.78;0
15;bunker;2799.00;11.40;1494.00;5.44;0
15;bunker;2794.00;9.88;1502.00;2.17;0
15;bunker;2830.00;9.80;1515.00;3.38;0
15;bunker;2784.00;9.90;1493.00;1.22;0
15;bunker;2817.00;9.95;1489.00;5.34;0
15;bunker;2793.00;11.05;1498.00;5.45;0
15;bunker;2779.00;9.55;1507.00;3.29;0
15;bunker;2817.00;10.00;1498.00;5.95;0
15;bunker;2804.00;9.68;1502.00;2.33;0
15;bunker;2824.00;9.88;1499.00;3.89;0
15;coastal_bunker;2819.00;9.53;1515.00;-2.36;0
15;coastal_bunker;2785.00;9.55;1509.00;-3.39;0
15;coastal_bunker;2807.00;9.60;1503.00;-2.90;0
15;coastal_bunker;2782.00;9.50;1496.00;-2.16;0
15;coastal_bunker;2811.00;9.53;1512.00;-3.39;0
15;coastal_bunker;2791.00;9.55;1504.00;-3.39;0
15;coastal_bunker;2802.00;9.60;1502.00;-3.39;0
15;dockyard;2809.00;9.50;1507.00;-1.57;0
15;synthetic_refinery;2820.00;9.80;1504.00;3.45;0
15;fuel_silo;2793.00;11.50;1489.00;1.90;0
16;arms_factory;2843.00;9.80;1491.00;0.04;0
16;arms_factory;2840.00;9.80;1484.00;2.70;0
16;arms_factory;2829.00;9.90;1486.00;5.72;0
16;arms_factory;2848.00;9.78;1490.00;0.64;0
16;arms_factory;2839.00;9.80;1500.00;4.76;0
16;arms_factory;2830.00;9.82;1483.00;2.61;0
16;industrial_complex;2849.00;9.80;1487.00;2.71;0
16;industrial_complex;2844.00;9.80;1491.00;0.55;0
16;industrial_complex;2834.00;10.03;1480.00;3.21;0
16;industrial_complex;2847.00;9.70;1497.00;4.77;0
16;industrial_complex;2848.00;9.78;1490.00;1.16;0
16;industrial_complex;2855.00;9.80;1493.00;5.28;0
16;bunker;2850.00;9.80;1487.00;3.22;0
16;bunker;2844.00;9.80;1493.00;5.88;0
16;bunker;2829.00;9.88;1485.00;2.26;0
16;bunker;2850.00;9.80;1483.00;0.11;0
16;bunker;2823.00;10.00;1489.00;1.67;0
16;bunker;2847.00;9.70;1497.00;5.79;0
16;bunker;2833.00;9.80;1491.00;0.71;0
16;bunker;2832.00;10.35;1498.00;4.83;0
16;bunker;2853.00;9.80;1491.00;0.11;0
16;synthetic_refinery;2833.00;10.25;1498.00;2.78;0
16;fuel_silo;2829.00;9.82;1482.00;1.22;0
17;arms_factory;2901.00;10.30;1462.00;5.72;0
17;arms_factory;2904.00;10.10;1455.00;0.64;0
17;arms_factory;2907.00;11.57;1468.00;4.76;0
17;arms_factory;2909.00;11.32;1464.00;2.61;0
17;arms_factory;2897.00;10.10;1456.00;2.71;0
17;arms_factory;2908.00;11.65;1465.00;0.55;0
17;industrial_complex;2911.00;10.60;1461.00;3.21;0
17;industrial_complex;2901.00;10.10;1454.00;4.77;0
17;industrial_complex;2903.00;10.57;1465.00;1.16;0
17;industrial_complex;2902.00;10.10;1460.00;5.28;0
17;industrial_complex;2899.00;10.10;1452.00;0.20;0
17;industrial_complex;2904.00;10.57;1463.00;3.22;0
17;bunker;2908.00;11.60;1470.00;2.26;0
17;bunker;2907.00;10.10;1458.00;0.11;0
17;bunker;2902.00;10.10;1452.00;1.67;0
17;bunker;2899.00;10.18;1463.00;5.79;0
17;synthetic_refinery;2910.00;11.12;1463.00;0.71;0
17;fuel_silo;2901.00;10.10;1453.00;5.44;0
18;bunker;2867.00;10.00;1483.00;1.67;0
18;bunker;2883.00;10.25;1484.00;5.79;0
18;bunker;2881.00;10.20;1478.00;0.71;0
18;bunker;2900.00;10.70;1500.00;4.83;0
18;bunker;2870.00;9.80;1495.00;0.11;0
18;bunker;2889.00;10.50;1477.00;2.78;0
18;bunker;2875.00;10.00;1489.00;5.44;0
18;bunker;2878.00;10.23;1511.00;2.17;0
18;bunker;2869.00;9.88;1496.00;3.38;0
18;bunker;2878.00;9.98;1502.00;5.34;0
18;fuel_silo;2866.00;9.95;1484.00;1.73;0
19;arms_factory;2791.00;9.70;1410.00;2.71;0
19;arms_factory;2797.00;9.82;1408.00;0.55;0
19;arms_factory;2787.00;10.15;1386.00;3.21;0
19;arms_factory;2791.00;9.70;1422.00;4.77;0
19;arms_factory;2790.00;9.73;1406.00;1.16;0
19;arms_factory;2790.00;9.57;1414.00;5.28;0
19;industrial_complex;2793.00;10.05;1402.00;0.20;0
19;industrial_complex;2785.00;9.60;1392.00;3.22;0
19;industrial_complex;2798.00;9.73;1410.00;5.88;0
19;industrial_complex;2789.00;9.70;1401.00;2.26;0
19;industrial_complex;2790.00;10.10;1387.00;0.11;0
19;industrial_complex;2793.00;9.70;1418.00;1.67;0
19;naval_base;2786.00;9.50;1402.00;-1.89;8592
19;naval_base;2789.00;9.50;1413.00;-1.11;8592
19;naval_base;2794.00;9.57;1419.00;-3.31;5108
19;naval_base;2784.00;9.50;1392.00;-2.21;8592
19;naval_base;2797.00;9.50;1421.00;-2.11;5108
19;naval_base;2785.00;9.53;1396.00;-2.03;8592
19;bunker;2801.00;10.23;1414.00;3.38;0
19;bunker;2785.00;9.88;1387.00;1.22;0
19;bunker;2787.00;9.60;1402.00;5.34;0
19;bunker;2790.00;10.07;1396.00;5.45;0
19;bunker;2793.00;10.12;1401.00;3.29;0
19;bunker;2789.00;9.55;1426.00;5.95;0
19;bunker;2795.00;9.80;1409.00;2.33;0
19;coastal_bunker;2787.00;9.50;1419.00;-1.11;0
19;coastal_bunker;2785.00;9.50;1401.00;-1.89;0
19;coastal_bunker;2798.00;9.50;1417.00;-2.11;0
19;coastal_bunker;2782.00;9.65;1388.00;-2.21;0
19;coastal_bunker;2784.00;9.50;1393.00;-2.03;0
19;coastal_bunker;2793.00;9.53;1422.00;-3.31;0
19;dockyard;2789.00;9.50;1414.00;-1.11;0
19;synthetic_refinery;2797.00;10.35;1403.00;5.50;0
19;fuel_silo;2784.00;9.75;1389.00;2.85;0
20;bunker;2876.00;11.00;1441.00;2.78;0
20;bunker;2876.00;12.30;1426.00;5.44;0
20;bunker;2879.00;11.05;1434.00;2.17;0
20;bunker;2877.00;12.20;1416.00;3.38;0
20;bunker;2872.00;12.15;1411.00;5.45;0
20;bunker;2875.00;10.90;1435.00;3.89;0
20;synthetic_refinery;2872.00;12.15;1411.00;4.40;0
20;fuel_silo;2878.00;11.32;1414.00;2.84;0
21;arms_factory;2893.00;10.18;1390.00;1.16;0
21;arms_factory;2903.00;10.23;1387.00;5.28;0
21;arms_factory;2897.00;11.43;1400.00;0.20;0
21;arms_factory;2906.00;11.45;1395.00;3.22;0
21;arms_factory;2901.00;13.20;1411.00;5.88;0
21;arms_factory;2896.00;10.88;1397.00;2.26;0
21;industrial_complex;2894.00;11.48;1400.00;0.11;0
21;industrial_complex;2906.00;14.05;1413.00;1.67;0
21;industrial_complex;2898.00;12.60;1411.00;5.79;0
21;industrial_complex;2883.00;9.78;1392.00;0.71;0
21;industrial_complex;2905.00;11.03;1393.00;4.83;0
21;industrial_complex;2913.00;14.78;1412.00;0.11;0
21;naval_base;2894.00;9.50;1384.00;-0.59;5505
21;naval_base;2903.00;9.50;1382.00;0.00;8918
21;naval_base;2879.00;9.57;1390.00;-0.24;5505
21;naval_base;2911.00;9.53;1388.00;0.79;8918
21;bunker;2890.00;10.05;1391.00;5.34;0
21;bunker;2896.00;11.20;1399.00;5.45;0
21;bunker;2891.00;11.12;1401.00;3.29;0
21;bunker;2903.00;13.80;1414.00;5.95;0
21;bunker;2903.00;9.68;1384.00;2.33;0
21;bunker;2907.00;9.85;1387.00;3.89;0
21;bunker;2902.00;11.10;1398.00;1.73;0
21;bunker;2901.00;13.20;1411.00;4.40;0
21;bunker;2901.00;10.88;1391.00;0.78;0
21;bunker;2883.00;9.88;1391.00;2.34;0
21;coastal_bunker;2898.00;9.50;1381.00;0.00;0
21;coastal_bunker;2888.00;9.50;1388.00;-0.59;0
21;coastal_bunker;2886.00;9.50;1390.00;-0.24;0
21;coastal_bunker;2909.00;9.60;1387.00;0.79;0
21;dockyard;2885.00;9.50;1390.00;-0.24;0
21;synthetic_refinery;2911.00;13.75;1410.00;1.29;0
21;fuel_silo;2897.00;12.07;1404.00;6.02;0
22;industrial_complex;2863.00;9.70;1389.00;5.79;0
22;industrial_complex;2862.00;10.07;1392.00;0.71;0
22;industrial_complex;2875.00;9.85;1396.00;4.83;0
22;industrial_complex;2847.00;10.90;1399.00;0.11;0
22;industrial_complex;2839.00;10.35;1402.00;2.78;0
22;industrial_complex;2853.00;11.32;1400.00;5.44;0
22;naval_base;2862.00;9.50;1386.00;0.79;5505
22;naval_base;2864.00;9.53;1388.00;0.46;5505
22;naval_base;2877.00;9.50;1389.00;-0.12;5505
22;bunker;2856.00;11.20;1391.00;5.45;0
22;bunker;2843.00;10.32;1391.00;5.95;0
22;bunker;2848.00;11.53;1404.00;2.33;0
22;bunker;2840.00;10.25;1407.00;3.89;0
22;bunker;2857.00;11.80;1402.00;1.73;0
22;bunker;2873.00;9.95;1399.00;4.40;0
22;bunker;2872.00;9.70;1393.00;0.78;0
22;bunker;2867.00;11.75;1403.00;2.34;0
22;bunker;2853.00;11.23;1399.00;0.18;0
22;bunker;2846.00;10.88;1396.00;2.84;0
22;coastal_bunker;2871.00;9.50;1390.00;0.46;0
22;coastal_bunker;2877.00;9.50;1389.00;-0.12;0
22;coastal_bunker;2859.00;9.50;1386.00;0.79;0
22;dockyard;2874.00;9.50;1390.00;-0.12;0
22;synthetic_refinery;2864.00;12.12;1401.00;2.85;0
22;fuel_silo;2850.00;11.73;1405.00;6.12;0
23;arms_factory;2798.00;10.30;1446.00;5.88;0
23;arms_factory;2801.00;10.25;1440.00;2.26;0
23;arms_factory;2793.00;10.20;1435.00;0.11;0
23;arms_factory;2788.00;9.70;1455.00;1.67;0
23;arms_factory;2804.00;9.90;1451.00;5.79;0
23;arms_factory;2801.00;10.30;1445.00;0.71;0
23;industrial_complex;2805.00;10.10;1449.00;4.83;0
23;industrial_complex;2803.00;9.80;1436.00;0.11;0
23;industrial_complex;2795.00;9.82;1454.00;2.78;0
23;industrial_complex;2789.00;9.70;1451.00;5.44;0
23;industrial_complex;2797.00;10.15;1428.00;2.17;0
23;industrial_complex;2808.00;10.00;1448.00;3.38;0
23;naval_base;2789.00;9.50;1439.00;-1.19;5108
23;naval_base;2781.00;9.50;1446.00;-0.98;5108
23;naval_base;2794.00;9.50;1428.00;-1.37;5108
23;bunker;2794.00;9.82;1445.00;5.95;0
23;bunker;2794.00;9.62;1429.00;2.33;0
23;bunker;2804.00;9.73;1436.00;3.89;0
23;bunker;2800.00;9.90;1453.00;1.73;0
23;bunker;2809.00;9.80;1438.00;4.40;0
23;bunker;2803.00;10.00;1429.00;0.78;0
23;bunker;2794.00;9.82;1453.00;2.34;0
23;bunker;2814.00;9.80;1459.00;0.18;0
23;bunker;2784.00;9.68;1451.00;2.84;0
23;bunker;2798.00;10.00;1451.00;5.50;0
23;coastal_bunker;2787.00;9.50;1432.00;-1.19;0
23;coastal_bunker;2773.00;9.50;1454.00;-0.98;0
23;coastal_bunker;2795.00;9.50;1425.00;-1.37;0
23;dockyard;2787.00;9.50;1434.00;-1.19;0
23;synthetic_refinery;2797.00;10.20;1430.00;5.51;0
23;fuel_silo;2792.00;9.70;1452.00;3.96;0
24;arms_factory;2815.00;9.75;1467.00;0.11;0
24;arms_factory;2841.00;10.38;1469.00;1.67;0
24;arms_factory;2845.00;9.85;1474.00;5.79;0
24;arms_factory;2845.00;9.85;1474.00;0.71;0
24;arms_factory;2830.00;10.40;1475.00;4.83;0
24;arms_factory;2842.00;10.35;1472.00;0.11;0
24;industrial_complex;2843.00;10.30;1472.00;2.78;0
24;industrial_complex;2825.00;9.80;1464.00;5.44;0
24;industrial_complex;2825.00;9.80;1464.00;2.17;0
24;industrial_complex;2841.00;9.82;1477.00;3.38;0
24;industrial_complex;2816.00;9.80;1468.00;1.22;0
24;industrial_complex;2816.00;9.80;1468.00;5.34;0
24;bunker;2852.00;9.90;1475.00;3.29;0
24;bunker;2831.00;10.40;1471.00;5.95;0
24;bunker;2818.00;9.82;1463.00;2.33;0
24;bunker;2849.00;9.90;1460.00;3.89;0
24;bunker;2825.00;10.07;1475.00;1.73;0
24;bunker;2814.00;9.80;1469.00;4.40;0
24;bunker;2831.00;10.38;1466.00;0.78;0
24;bunker;2839.00;10.07;1476.00;2.34;0
24;bunker;2839.00;10.38;1465.00;0.18;0
24;synthetic_refinery;2827.00;10.28;1468.00;2.84;0
24;fuel_silo;2849.00;9.90;1459.00;1.29;0
25;arms_factory;2811.00;9.93;1405.00;5.79;0
25;arms_factory;2822.00;9.95;1426.00;0.71;0
25;arms_factory;2835.00;10.05;1414.00;4.83;0
25;arms_factory;2812.00;9.82;1426.00;0.11;0
25;arms_factory;2837.00;10.00;1424.00;2.78;0
25;arms_factory;2830.00;10.10;1432.00;5.44;0
25;industrial_complex;2824.00;9.95;1420.00;2.17;0
25;industrial_complex;2814.00;10.10;1407.00;3.38;0
25;industrial_complex;2824.00;10.00;1408.00;1.22;0
25;industrial_complex;2808.00;10.00;1408.00;5.34;0
25;industrial_complex;2804.00;10.40;1405.00;5.45;0
25;industrial_complex;2836.00;10.00;1423.00;3.29;0
25;bunker;2825.00;9.90;1419.00;2.33;0
25;bunker;2817.00;10.10;1411.00;3.89;0
25;bunker;2833.00;10.00;1428.00;1.73;0
25;bunker;2822.00;10.00;1439.00;4.40;0
25;bunker;2811.00;10.20;1419.00;0.78;0
25;bunker;2820.00;9.93;1409.00;2.34;0
25;bunker;2805.00;10.35;1408.00;0.18;0
25;bunker;2824.00;10.00;1438.00;2.84;0
25;bunker;2807.00;10.32;1412.00;5.50;0
25;bunker;2836.00;10.00;1422.00;2.24;0
25;bunker;2835.00;9.98;1417.00;3.45;0
25;bunker;2811.00;9.80;1431.00;1.29;0
25;bunker;2823.00;9.82;1414.00;2.85;0
25;synthetic_refinery;2827.00;10.07;1436.00;5.51;0
25;fuel_silo;2809.00;9.90;1409.00;3.96;0
